date,country,population,confirmed,deaths,deaths.day,confirmed.day
2020-03-03,Brazil,211049527,2,0,0,0
2020-03-04,Brazil,211049527,4,0,0,2
2020-03-05,Brazil,211049527,4,0,0,0
2020-03-06,Brazil,211049527,13,0,0,9
2020-03-07,Brazil,211049527,13,0,0,0
2020-03-08,Brazil,211049527,20,0,0,7
2020-03-09,Brazil,211049527,25,0,0,5
2020-03-10,Brazil,211049527,31,0,0,6
2020-03-11,Brazil,211049527,38,0,0,7
2020-03-12,Brazil,211049527,52,0,0,14
2020-03-13,Brazil,211049527,151,0,0,99
2020-03-14,Brazil,211049527,151,0,0,0
2020-03-15,Brazil,211049527,162,0,0,11
2020-03-16,Brazil,211049527,200,0,0,38
2020-03-17,Brazil,211049527,321,1,1,121
2020-03-18,Brazil,211049527,372,3,2,51
2020-03-19,Brazil,211049527,621,6,3,249
2020-03-20,Brazil,211049527,793,11,5,172
2020-03-21,Brazil,211049527,1021,15,4,228
2020-03-22,Brazil,211049527,1546,25,10,525
2020-03-23,Brazil,211049527,1924,34,9,378
2020-03-24,Brazil,211049527,2247,46,12,323
2020-03-25,Brazil,211049527,2554,59,13,307
2020-03-26,Brazil,211049527,2985,77,18,431
2020-03-27,Brazil,211049527,3417,92,15,432
2020-03-28,Brazil,211049527,3904,111,19,487
2020-03-29,Brazil,211049527,4256,136,25,352
2020-03-30,Brazil,211049527,4579,159,23,323
2020-03-31,Brazil,211049527,5717,201,42,1138
2020-04-01,Brazil,211049527,6836,240,39,1119
2020-04-02,Brazil,211049527,8044,324,84,1208
2020-04-03,Brazil,211049527,9056,359,35,1012
2020-04-04,Brazil,211049527,10360,445,86,1304
2020-04-05,Brazil,211049527,11130,486,41,770
2020-04-06,Brazil,211049527,12161,564,78,1031
2020-04-07,Brazil,211049527,14034,686,122,1873
2020-04-08,Brazil,211049527,16170,819,133,2136
2020-04-09,Brazil,211049527,18092,950,131,1922
2020-04-10,Brazil,211049527,19638,1057,107,1546
2020-04-11,Brazil,211049527,20727,1124,67,1089
2020-04-12,Brazil,211049527,22192,1223,99,1465
2020-04-13,Brazil,211049527,23430,1328,105,1238
2020-04-14,Brazil,211049527,25262,1532,204,1832
2020-04-15,Brazil,211049527,28320,1736,204,3058
2020-04-16,Brazil,211049527,30425,1924,188,2105
2020-04-17,Brazil,211049527,33682,2141,217,3257
2020-04-18,Brazil,211049527,36658,2354,213,2976
2020-04-19,Brazil,211049527,38654,2462,108,1996
2020-04-20,Brazil,211049527,40743,2587,125,2089
2020-04-21,Brazil,211049527,43079,2741,154,2336
2020-04-22,Brazil,211049527,45757,2906,165,2678
2020-04-23,Brazil,211049527,50036,3331,425,4279
2020-04-24,Brazil,211049527,54043,3704,373,4007
2020-04-25,Brazil,211049527,59324,4057,353,5281
2020-04-26,Brazil,211049527,63100,4286,229,3776
2020-04-27,Brazil,211049527,67446,4603,317,4346
2020-04-28,Brazil,211049527,73235,5083,480,5789
2020-04-29,Brazil,211049527,79685,5513,430,6450
2020-04-30,Brazil,211049527,87187,6006,493,7502
2020-05-01,Brazil,211049527,92202,6412,406,5015
2020-05-02,Brazil,211049527,97100,6761,349,4898
2020-05-03,Brazil,211049527,101826,7051,290,4726
2020-05-04,Brazil,211049527,108620,7367,316,6794
2020-05-05,Brazil,211049527,115455,7938,571,6835
2020-05-06,Brazil,211049527,126611,8588,650,11156
2020-05-07,Brazil,211049527,135773,9190,602,9162
2020-05-08,Brazil,211049527,146894,10017,827,11121
2020-05-09,Brazil,211049527,156061,10656,639,9167
2020-05-10,Brazil,211049527,162699,11123,467,6638
2020-05-11,Brazil,211049527,169594,11653,530,6895
2020-05-12,Brazil,211049527,178214,12461,808,8620
2020-05-13,Brazil,211049527,190137,13240,779,11923
2020-05-14,Brazil,211049527,203165,13999,759,13028
2020-05-15,Brazil,211049527,220291,14962,963,17126
2020-05-16,Brazil,211049527,233511,15662,700,13220
2020-05-17,Brazil,211049527,241080,16118,456,7569
2020-05-18,Brazil,211049527,255368,16853,735,14288
2020-05-19,Brazil,211049527,271885,17983,1130,16517
2020-05-20,Brazil,211049527,291579,18859,876,19694
2020-05-21,Brazil,211049527,310087,20047,1188,18508
2020-05-22,Brazil,211049527,330890,21048,1001,20803
2020-05-23,Brazil,211049527,347398,22013,965,16508
2020-05-24,Brazil,211049527,363211,22666,653,15813
2020-05-25,Brazil,211049527,374898,23473,807,11687
2020-05-26,Brazil,211049527,391222,24512,1039,16324
2020-05-27,Brazil,211049527,411821,25598,1086,20599
2020-05-28,Brazil,211049527,438238,26754,1156,26417
2020-05-29,Brazil,211049527,465166,27878,1124,26928
2020-05-30,Brazil,211049527,498440,28834,956,33274
2020-05-31,Brazil,211049527,514849,29314,480,16409
2020-06-01,Brazil,211049527,526447,29937,623,11598
2020-06-02,Brazil,211049527,555383,31199,1262,28936
2020-06-03,Brazil,211049527,584016,32548,1349,28633
2020-06-04,Brazil,211049527,614941,34021,1473,30925
2020-06-05,Brazil,211049527,645771,35026,1005,30830
2020-06-06,Brazil,211049527,672846,35930,904,27075
2020-06-07,Brazil,211049527,691758,36455,525,18912
2020-06-08,Brazil,211049527,707412,37134,679,15654
2020-06-09,Brazil,211049527,739503,38406,1272,32091
2020-06-10,Brazil,211049527,772416,39680,1274,32913
2020-06-11,Brazil,211049527,802828,40919,1239,30412
2020-06-12,Brazil,211049527,828810,41828,909,25982
2020-06-13,Brazil,211049527,850514,42720,892,21704
2020-06-14,Brazil,211049527,867624,43332,612,17110
2020-06-15,Brazil,211049527,888271,43959,627,20647
2020-06-16,Brazil,211049527,923189,45241,1282,34918
2020-06-17,Brazil,211049527,955377,46510,1269,32188
2020-06-18,Brazil,211049527,978142,47748,1238,22765
2020-06-19,Brazil,211049527,1032913,48954,1206,54771
2020-06-20,Brazil,211049527,1067579,49976,1022,34666
2020-06-21,Brazil,211049527,1083341,50591,615,15762
2020-06-22,Brazil,211049527,1106470,51271,680,23129
2020-06-23,Brazil,211049527,1145906,52645,1374,39436
2020-06-24,Brazil,211049527,1188631,53830,1185,42725
2020-06-25,Brazil,211049527,1228114,54971,1141,39483
2020-06-26,Brazil,211049527,1274974,55961,990,46860
2020-06-27,Brazil,211049527,1313667,57070,1109,38693
2020-06-28,Brazil,211049527,1344143,57622,552,30476
2020-06-29,Brazil,211049527,1368195,58314,692,24052
2020-06-30,Brazil,211049527,1402041,59594,1280,33846
2020-07-01,Brazil,211049527,1448753,60632,1038,46712
2020-07-02,Brazil,211049527,1496858,61884,1252,48105
2020-07-03,Brazil,211049527,1539081,63174,1290,42223
2020-07-04,Brazil,211049527,1577004,64265,1091,37923
2020-07-05,Brazil,211049527,1603055,64867,602,26051
2020-07-06,Brazil,211049527,1623284,65487,620,20229
2020-07-07,Brazil,211049527,1668589,66741,1254,45305
2020-07-08,Brazil,211049527,1713160,67964,1223,44571
2020-07-09,Brazil,211049527,1755779,69184,1220,42619
2020-07-10,Brazil,211049527,1800827,70398,1214,45048
2020-07-11,Brazil,211049527,1839850,71469,1071,39023
2020-07-12,Brazil,211049527,1864681,72100,631,24831
2020-07-13,Brazil,211049527,1884967,72833,733,20286
2020-07-14,Brazil,211049527,1926824,74133,1300,41857
2020-07-15,Brazil,211049527,1966748,75366,1233,39924
2020-07-16,Brazil,211049527,2012151,76688,1322,45403
2020-07-17,Brazil,211049527,2046328,77851,1163,34177
2020-07-18,Brazil,211049527,2074860,78772,921,28532
2020-07-19,Brazil,211049527,2098389,79488,716,23529
2020-07-20,Brazil,211049527,2118646,80120,632,20257
2020-07-21,Brazil,211049527,2159654,81487,1367,41008
2020-07-22,Brazil,211049527,2227514,82771,1284,67860
2020-07-23,Brazil,211049527,2287475,84082,1311,59961
2020-07-24,Brazil,211049527,2343366,85238,1156,55891
2020-07-25,Brazil,211049527,2394513,86449,1211,51147
2020-07-26,Brazil,211049527,2419091,87004,555,24578
2020-07-27,Brazil,211049527,2442375,87618,614,23284
2020-07-28,Brazil,211049527,2483191,88539,921,40816
2020-07-29,Brazil,211049527,2552265,90134,1595,69074
2020-07-30,Brazil,211049527,2610102,91263,1129,57837
2020-07-31,Brazil,211049527,2662485,92475,1212,52383
2020-08-01,Brazil,211049527,2707877,93563,1088,45392
2020-08-02,Brazil,211049527,2733677,94104,541,25800
2020-08-03,Brazil,211049527,2750318,94665,561,16641
2020-08-04,Brazil,211049527,2801921,95819,1154,51603
2020-08-05,Brazil,211049527,2859073,97256,1437,57152
2020-08-06,Brazil,211049527,2912212,98493,1237,53139
2020-08-07,Brazil,211049527,2962442,99572,1079,50230
2020-08-08,Brazil,211049527,3012412,100477,905,49970
2020-08-09,Brazil,211049527,3035422,101049,572,23010
2020-08-10,Brazil,211049527,3057470,101752,703,22048
2020-08-11,Brazil,211049527,3109630,103026,1274,52160
2020-08-12,Brazil,211049527,3164785,104201,1175,55155
2020-08-13,Brazil,211049527,3224876,105463,1262,60091
2020-08-14,Brazil,211049527,3275520,106523,1060,50644
2020-08-15,Brazil,211049527,3317096,107232,709,41576
2020-08-16,Brazil,211049527,3340197,107852,620,23101
2020-08-17,Brazil,211049527,3359570,108536,684,19373
2020-08-18,Brazil,211049527,3407354,109888,1352,47784
2020-08-19,Brazil,211049527,3456652,111100,1212,49298
2020-08-20,Brazil,211049527,3501975,112304,1204,45323
2020-08-21,Brazil,211049527,3532330,113358,1054,30355
2020-08-22,Brazil,211049527,3582362,114250,892,50032
2020-08-23,Brazil,211049527,3605783,114744,494,23421
2020-08-24,Brazil,211049527,3622861,115309,565,17078
2020-08-25,Brazil,211049527,3669995,116580,1271,47134
2020-08-26,Brazil,211049527,3717156,117665,1085,47161
2020-08-27,Brazil,211049527,3761391,118649,984,44235
2020-08-28,Brazil,211049527,3804803,119504,855,43412
2020-08-29,Brazil,211049527,3846153,120262,758,41350
2020-08-30,Brazil,211049527,3862311,120828,566,16158
2020-08-31,Brazil,211049527,3908272,121381,553,45961
2020-09-01,Brazil,211049527,3950931,122596,1215,42659
2020-09-02,Brazil,211049527,3997865,123780,1184,46934
2020-09-03,Brazil,211049527,4041638,124614,834,43773
2020-09-04,Brazil,211049527,4091801,125502,888,50163
2020-09-05,Brazil,211049527,4123000,126203,701,31199
2020-09-06,Brazil,211049527,4137521,126650,447,14521
2020-09-07,Brazil,211049527,4147794,126960,310,10273
2020-09-08,Brazil,211049527,4162073,127464,504,14279
2020-09-09,Brazil,211049527,4197889,128539,1075,35816
2020-09-10,Brazil,211049527,4238446,129522,983,40557
2020-09-11,Brazil,211049527,4282164,130396,874,43718
2020-09-12,Brazil,211049527,4315687,131210,814,33523
2020-09-13,Brazil,211049527,4330455,131625,415,14768
2020-09-14,Brazil,211049527,4345610,132006,381,15155
2020-09-15,Brazil,211049527,4382263,133119,1113,36653
2020-09-16,Brazil,211049527,4419083,134106,987,36820
2020-09-17,Brazil,211049527,4455386,134935,829,36303
2020-09-18,Brazil,211049527,4495183,135793,858,39797
2020-09-19,Brazil,211049527,4528240,136532,739,33057
2020-09-20,Brazil,211049527,4544629,136895,363,16389
2020-09-21,Brazil,211049527,4558040,137272,377,13411
2020-09-22,Brazil,211049527,4591364,138105,833,33324
2020-09-23,Brazil,211049527,4591364,138105,0,0
2020-09-24,Brazil,211049527,4657702,139808,1703,66338
2020-09-25,Brazil,211049527,4689613,140537,729,31911
2020-09-26,Brazil,211049527,4717991,141406,869,28378
2020-09-27,Brazil,211049527,4732309,141741,335,14318
2020-09-28,Brazil,211049527,4745464,142058,317,13155
2020-09-29,Brazil,211049527,4777522,142921,863,32058
2020-09-30,Brazil,211049527,4810935,143952,1031,33413
2020-10-01,Brazil,211049527,4847092,144680,728,36157
2020-10-02,Brazil,211049527,4847092,144680,0,0
2020-10-03,Brazil,211049527,4906833,145987,1307,59741
2020-10-04,Brazil,211049527,4915289,146352,365,8456
2020-10-05,Brazil,211049527,4927235,146675,323,11946
2020-10-06,Brazil,211049527,4969141,147494,819,41906
2020-10-07,Brazil,211049527,5000694,148228,734,31553
2020-10-08,Brazil,211049527,5028444,148957,729,27750
2020-10-09,Brazil,211049527,5055888,149639,682,27444
2020-10-10,Brazil,211049527,5082637,150198,559,26749
2020-10-11,Brazil,211049527,5094979,150488,290,12342
2020-10-12,Brazil,211049527,5103408,150689,201,8429
2020-10-13,Brazil,211049527,5113628,150998,309,10220
2020-10-14,Brazil,211049527,5140863,151747,749,27235
2020-10-15,Brazil,211049527,5169386,152460,713,28523
2020-10-16,Brazil,211049527,5200300,153214,754,30914
2020-10-17,Brazil,211049527,5224362,153675,461,24062
2020-10-18,Brazil,211049527,5224362,153675,0,0
2020-10-19,Brazil,211049527,5250727,154176,501,26365
2020-10-20,Brazil,211049527,5273954,154837,661,23227
2020-10-21,Brazil,211049527,5298772,155403,566,24818
2020-10-22,Brazil,211049527,5323630,155900,497,24858
2020-10-23,Brazil,211049527,5353656,156471,571,30026
2020-10-24,Brazil,211049527,5380635,156903,432,26979
2020-10-25,Brazil,211049527,5394128,157134,231,13493
2020-10-26,Brazil,211049527,5409854,157397,263,15726
2020-10-27,Brazil,211049527,5439641,157946,549,29787
2020-10-28,Brazil,211049527,5468270,158456,510,28629
2020-10-29,Brazil,211049527,5494376,158969,513,26106
2020-10-30,Brazil,211049527,5516658,159477,508,22282
2020-10-31,Brazil,211049527,5535605,159884,407,18947
2020-11-01,Brazil,211049527,5545705,160074,190,10100
2020-11-02,Brazil,211049527,5554206,160253,179,8501
2020-11-03,Brazil,211049527,5566049,160496,243,11843
2020-11-04,Brazil,211049527,5590025,161106,610,23976
2020-11-05,Brazil,211049527,5590025,161106,0,0
2020-11-06,Brazil,211049527,5631181,162015,909,41156
2020-11-07,Brazil,211049527,5653561,162269,254,22380
2020-11-08,Brazil,211049527,5664115,162397,128,10554
2020-11-09,Brazil,211049527,5675032,162628,231,10917
2020-11-10,Brazil,211049527,5699005,162802,174,23973
2020-11-11,Brazil,211049527,5747660,163368,566,48655
2020-11-12,Brazil,211049527,5781582,164281,913,33922
2020-11-13,Brazil,211049527,5810652,164737,456,29070
2020-11-14,Brazil,211049527,5848959,165658,921,38307
2020-11-15,Brazil,211049527,5863093,165798,140,14134
2020-11-16,Brazil,211049527,5876464,166014,216,13371
2020-11-17,Brazil,211049527,5911758,166699,685,35294
2020-11-18,Brazil,211049527,5945849,167455,756,34091
2020-11-19,Brazil,211049527,5981767,168061,606,35918
2020-11-20,Brazil,211049527,6020164,168613,552,38397
2020-11-21,Brazil,211049527,6052786,168989,376,32622
2020-03-01,China,1397715000,79932,2872,35,576
2020-03-02,China,1397715000,80136,2914,42,204
2020-03-03,China,1397715000,80261,2947,33,125
2020-03-04,China,1397715000,80386,2983,36,125
2020-03-05,China,1397715000,80537,3015,32,151
2020-03-06,China,1397715000,80690,3044,29,153
2020-03-07,China,1397715000,80770,3072,28,80
2020-03-08,China,1397715000,80823,3100,28,53
2020-03-09,China,1397715000,80860,3123,23,37
2020-03-10,China,1397715000,80887,3139,16,27
2020-03-11,China,1397715000,80921,3161,22,34
2020-03-12,China,1397715000,80932,3172,11,11
2020-03-13,China,1397715000,80945,3180,8,13
2020-03-14,China,1397715000,80977,3193,13,32
2020-03-15,China,1397715000,81003,3203,10,26
2020-03-16,China,1397715000,81033,3217,14,30
2020-03-17,China,1397715000,81058,3230,13,25
2020-03-18,China,1397715000,81102,3241,11,44
2020-03-19,China,1397715000,81156,3249,8,54
2020-03-20,China,1397715000,81250,3253,4,94
2020-03-21,China,1397715000,81305,3259,6,55
2020-03-22,China,1397715000,81435,3274,15,130
2020-03-23,China,1397715000,81498,3274,0,63
2020-03-24,China,1397715000,81591,3281,7,93
2020-03-25,China,1397715000,81661,3285,4,70
2020-03-26,China,1397715000,81782,3291,6,121
2020-03-27,China,1397715000,81897,3296,5,115
2020-03-28,China,1397715000,81999,3299,3,102
2020-03-29,China,1397715000,82122,3304,5,123
2020-03-30,China,1397715000,82198,3308,4,76
2020-03-31,China,1397715000,82279,3309,1,81
2020-04-01,China,1397715000,82361,3316,7,82
2020-04-02,China,1397715000,82432,3322,6,71
2020-04-03,China,1397715000,82511,3326,4,79
2020-04-04,China,1397715000,82543,3330,4,32
2020-04-05,China,1397715000,82602,3333,3,59
2020-04-06,China,1397715000,82665,3335,2,63
2020-04-07,China,1397715000,82718,3335,0,53
2020-04-08,China,1397715000,82809,3337,2,91
2020-04-09,China,1397715000,82883,3339,2,74
2020-04-10,China,1397715000,82941,3340,1,58
2020-04-11,China,1397715000,83014,3343,3,73
2020-04-12,China,1397715000,83134,3343,0,120
2020-04-13,China,1397715000,83213,3345,2,79
2020-04-14,China,1397715000,83306,3345,0,93
2020-04-15,China,1397715000,83356,3346,1,50
2020-04-16,China,1397715000,83403,3346,0,47
2020-04-17,China,1397715000,83760,4636,1290,357
2020-04-18,China,1397715000,83787,4636,0,27
2020-04-19,China,1397715000,83805,4636,0,18
2020-04-20,China,1397715000,83817,4636,0,12
2020-04-21,China,1397715000,83853,4636,0,36
2020-04-22,China,1397715000,83868,4636,0,15
2020-04-23,China,1397715000,83884,4636,0,16
2020-04-24,China,1397715000,83899,4636,0,15
2020-04-25,China,1397715000,83909,4636,0,10
2020-04-26,China,1397715000,83912,4637,1,3
2020-04-27,China,1397715000,83918,4637,0,6
2020-04-28,China,1397715000,83940,4637,0,22
2020-04-29,China,1397715000,83944,4637,0,4
2020-04-30,China,1397715000,83956,4637,0,12
2020-05-01,China,1397715000,83959,4637,0,3
2020-05-02,China,1397715000,83959,4637,0,0
2020-05-03,China,1397715000,83964,4637,0,5
2020-05-04,China,1397715000,83966,4637,0,2
2020-05-05,China,1397715000,83968,4637,0,2
2020-05-06,China,1397715000,83970,4637,0,2
2020-05-07,China,1397715000,83975,4637,0,5
2020-05-08,China,1397715000,83976,4637,0,1
2020-05-09,China,1397715000,83990,4637,0,14
2020-05-10,China,1397715000,84010,4637,0,20
2020-05-11,China,1397715000,84011,4637,0,1
2020-05-12,China,1397715000,84018,4637,0,7
2020-05-13,China,1397715000,84024,4637,0,6
2020-05-14,China,1397715000,84029,4637,0,5
2020-05-15,China,1397715000,84038,4637,0,9
2020-05-16,China,1397715000,84044,4638,1,6
2020-05-17,China,1397715000,84054,4638,0,10
2020-05-18,China,1397715000,84063,4638,0,9
2020-05-19,China,1397715000,84063,4638,0,0
2020-05-20,China,1397715000,84063,4638,0,0
2020-05-21,China,1397715000,84063,4638,0,0
2020-05-22,China,1397715000,84081,4638,0,18
2020-05-23,China,1397715000,84084,4638,0,3
2020-05-24,China,1397715000,84095,4638,0,11
2020-05-25,China,1397715000,84102,4638,0,7
2020-05-26,China,1397715000,84103,4638,0,1
2020-05-27,China,1397715000,84106,4638,0,3
2020-05-28,China,1397715000,84106,4638,0,0
2020-05-29,China,1397715000,84123,4638,0,17
2020-05-30,China,1397715000,84128,4638,0,5
2020-05-31,China,1397715000,84146,4638,0,18
2020-06-01,China,1397715000,84154,4638,0,8
2020-06-02,China,1397715000,84161,4638,0,7
2020-06-04,China,1397715000,84171,4638,0,11
2020-06-05,China,1397715000,84177,4638,0,6
2020-06-06,China,1397715000,84186,4638,0,9
2020-06-07,China,1397715000,84191,4638,0,5
2020-06-08,China,1397715000,84195,4638,0,4
2020-06-09,China,1397715000,84198,4638,0,3
2020-06-10,China,1397715000,84209,4638,0,11
2020-06-11,China,1397715000,84216,4638,0,7
2020-06-12,China,1397715000,84228,4638,0,12
2020-06-13,China,1397715000,84286,4638,0,58
2020-06-14,China,1397715000,84335,4638,0,49
2020-06-15,China,1397715000,84378,4638,0,43
2020-06-16,China,1397715000,84422,4638,0,44
2020-06-17,China,1397715000,84458,4638,0,36
2020-06-18,China,1397715000,84494,4638,0,36
2020-06-19,China,1397715000,84494,4638,0,0
2020-06-20,China,1397715000,84553,4639,1,59
2020-06-21,China,1397715000,84572,4639,0,19
2020-06-22,China,1397715000,84624,4639,0,52
2020-06-23,China,1397715000,84653,4640,1,29
2020-06-24,China,1397715000,84673,4640,0,20
2020-06-25,China,1397715000,84701,4641,1,28
2020-06-26,China,1397715000,84725,4641,0,24
2020-06-27,China,1397715000,84743,4641,0,18
2020-06-28,China,1397715000,84757,4641,0,14
2020-06-29,China,1397715000,84780,4641,0,23
2020-06-30,China,1397715000,84785,4641,0,5
2020-07-01,China,1397715000,84816,4641,0,31
2020-07-02,China,1397715000,84830,4641,0,14
2020-07-03,China,1397715000,84838,4641,0,8
2020-07-04,China,1397715000,84857,4641,0,19
2020-07-05,China,1397715000,84871,4641,0,14
2020-07-06,China,1397715000,84889,4641,0,18
2020-07-07,China,1397715000,84917,4641,0,28
2020-07-08,China,1397715000,84950,4641,0,33
2020-07-09,China,1397715000,84992,4641,0,42
2020-07-10,China,1397715000,84992,4641,0,0
2020-07-11,China,1397715000,85071,4641,0,79
2020-07-12,China,1397715000,85117,4641,0,46
2020-07-13,China,1397715000,85117,4641,0,0
2020-07-14,China,1397715000,85226,4642,1,109
2020-07-15,China,1397715000,85246,4644,2,20
2020-07-16,China,1397715000,85327,4644,0,81
2020-07-17,China,1397715000,85402,4645,1,75
2020-07-18,China,1397715000,85418,4646,1,16
2020-07-19,China,1397715000,85503,4646,0,85
2020-07-20,China,1397715000,85622,4646,0,119
2020-07-21,China,1397715000,85708,4648,2,86
2020-07-22,China,1397715000,85906,4648,0,198
2020-07-23,China,1397715000,86045,4649,1,139
2020-07-24,China,1397715000,86202,4650,1,157
2020-07-25,China,1397715000,86381,4652,2,179
2020-07-26,China,1397715000,86570,4652,0,189
2020-07-27,China,1397715000,86783,4656,4,213
2020-07-28,China,1397715000,86990,4657,1,207
2020-07-29,China,1397715000,87213,4658,1,223
2020-07-30,China,1397715000,87489,4659,1,276
2020-07-31,China,1397715000,87655,4661,2,166
2020-08-01,China,1397715000,87827,4667,6,172
2020-08-02,China,1397715000,87985,4669,2,158
2020-08-03,China,1397715000,88099,4672,3,114
2020-08-04,China,1397715000,88206,4676,4,107
2020-08-05,China,1397715000,88328,4677,1,122
2020-08-06,China,1397715000,88460,4680,3,132
2020-08-07,China,1397715000,88580,4681,1,120
2020-08-08,China,1397715000,88672,4681,0,92
2020-08-09,China,1397715000,88793,4686,5,121
2020-08-10,China,1397715000,88906,4689,3,113
2020-08-11,China,1397715000,88958,4693,4,52
2020-08-12,China,1397715000,89045,4697,4,87
2020-08-13,China,1397715000,89144,4700,3,99
2020-08-14,China,1397715000,89214,4701,1,70
2020-08-15,China,1397715000,89279,4703,2,65
2020-08-16,China,1397715000,89375,4703,0,96
2020-08-17,China,1397715000,89441,4703,0,66
2020-08-18,China,1397715000,89494,4705,2,53
2020-08-19,China,1397715000,89527,4706,1,33
2020-08-20,China,1397715000,89567,4709,3,40
2020-08-21,China,1397715000,89616,4709,0,49
2020-08-22,China,1397715000,89654,4711,2,38
2020-08-23,China,1397715000,89695,4711,0,41
2020-08-24,China,1397715000,89718,4711,0,23
2020-08-25,China,1397715000,89752,4712,1,34
2020-08-26,China,1397715000,89784,4713,1,32
2020-08-27,China,1397715000,89814,4715,2,30
2020-08-28,China,1397715000,89836,4718,3,22
2020-08-29,China,1397715000,89863,4721,3,27
2020-08-30,China,1397715000,89895,4722,1,32
2020-08-31,China,1397715000,89914,4723,1,19
2020-09-01,China,1397715000,89933,4724,1,19
2020-09-02,China,1397715000,89953,4727,3,20
2020-09-03,China,1397715000,89986,4728,1,33
2020-09-04,China,1397715000,90008,4728,0,22
2020-09-05,China,1397715000,90025,4728,0,17
2020-09-06,China,1397715000,90058,4730,2,33
2020-09-07,China,1397715000,90078,4732,2,20
2020-09-08,China,1397715000,90087,4733,1,9
2020-09-09,China,1397715000,90100,4733,0,13
2020-09-10,China,1397715000,90127,4733,0,27
2020-09-11,China,1397715000,90145,4733,0,18
2020-09-12,China,1397715000,90168,4734,1,23
2020-09-13,China,1397715000,90197,4734,0,29
2020-09-14,China,1397715000,90219,4735,1,22
2020-09-15,China,1397715000,90235,4736,1,16
2020-09-16,China,1397715000,90253,4736,0,18
2020-09-17,China,1397715000,90294,4736,0,41
2020-09-18,China,1397715000,90311,4737,1,17
2020-09-19,China,1397715000,90334,4737,0,23
2020-09-20,China,1397715000,90369,4737,0,35
2020-09-21,China,1397715000,90381,4737,0,12
2020-09-22,China,1397715000,90399,4737,0,18
2020-09-23,China,1397715000,90409,4738,1,10
2020-09-24,China,1397715000,90424,4738,0,15
2020-09-25,China,1397715000,90441,4739,1,17
2020-09-26,China,1397715000,90456,4739,0,15
2020-09-27,China,1397715000,90483,4739,0,27
2020-09-28,China,1397715000,90505,4739,0,22
2020-09-29,China,1397715000,90528,4739,0,23
2020-09-30,China,1397715000,90545,4739,0,17
2020-10-01,China,1397715000,90567,4739,0,22
2020-10-02,China,1397715000,90584,4739,0,17
2020-10-03,China,1397715000,90604,4739,0,20
2020-10-04,China,1397715000,90629,4739,0,25
2020-10-05,China,1397715000,90652,4739,0,23
2020-10-06,China,1397715000,90667,4739,0,15
2020-10-07,China,1397715000,90687,4739,0,20
2020-10-08,China,1397715000,90728,4739,0,41
2020-10-09,China,1397715000,90751,4739,0,23
2020-10-10,China,1397715000,90778,4739,0,27
2020-10-11,China,1397715000,90812,4739,0,34
2020-10-12,China,1397715000,90830,4739,0,18
2020-10-13,China,1397715000,90858,4739,0,28
2020-10-14,China,1397715000,90869,4739,0,11
2020-10-15,China,1397715000,90905,4739,0,36
2020-10-16,China,1397715000,90925,4739,0,20
2020-10-17,China,1397715000,90955,4739,0,30
2020-10-18,China,1397715000,90972,4739,0,17
2020-10-19,China,1397715000,91006,4739,0,34
2020-10-20,China,1397715000,91022,4739,0,16
2020-10-21,China,1397715000,91044,4739,0,22
2020-10-22,China,1397715000,91073,4739,0,29
2020-10-23,China,1397715000,91108,4739,0,35
2020-10-24,China,1397715000,91128,4739,0,20
2020-10-25,China,1397715000,91151,4739,0,23
2020-10-26,China,1397715000,91175,4739,0,24
2020-10-27,China,1397715000,91222,4739,0,47
2020-10-28,China,1397715000,91271,4739,0,49
2020-10-29,China,1397715000,91299,4739,0,28
2020-10-30,China,1397715000,91339,4739,0,40
2020-10-31,China,1397715000,91366,4739,0,27
2020-11-01,China,1397715000,91397,4739,0,31
2020-11-02,China,1397715000,91452,4739,0,55
2020-11-03,China,1397715000,91478,4739,0,26
2020-11-04,China,1397715000,91509,4740,1,31
2020-11-05,China,1397715000,91552,4741,1,43
2020-11-06,China,1397715000,91591,4741,0,39
2020-11-07,China,1397715000,91622,4741,0,31
2020-11-08,China,1397715000,91665,4741,0,43
2020-11-09,China,1397715000,91693,4741,0,28
2020-11-10,China,1397715000,91719,4742,1,26
2020-11-11,China,1397715000,91752,4742,0,33
2020-11-12,China,1397715000,91783,4742,0,31
2020-11-13,China,1397715000,91807,4742,0,24
2020-11-14,China,1397715000,91828,4742,0,21
2020-11-15,China,1397715000,91850,4742,0,22
2020-11-16,China,1397715000,91872,4742,0,22
2020-11-17,China,1397715000,91885,4742,0,13
2020-11-18,China,1397715000,91906,4742,0,21
2020-11-19,China,1397715000,91935,4742,0,29
2020-11-20,China,1397715000,91977,4742,0,42
2020-11-21,China,1397715000,92037,4742,0,60
2020-03-01,Germany,83132799,130,0,0,51
2020-03-02,Germany,83132799,159,0,0,29
2020-03-03,Germany,83132799,196,0,0,37
2020-03-04,Germany,83132799,262,0,0,66
2020-03-05,Germany,83132799,482,0,0,220
2020-03-06,Germany,83132799,670,0,0,188
2020-03-07,Germany,83132799,799,0,0,129
2020-03-08,Germany,83132799,1040,0,0,241
2020-03-09,Germany,83132799,1176,2,2,136
2020-03-10,Germany,83132799,1457,2,0,281
2020-03-11,Germany,83132799,1908,3,1,451
2020-03-12,Germany,83132799,2078,3,0,170
2020-03-13,Germany,83132799,3675,7,4,1597
2020-03-14,Germany,83132799,4585,9,2,910
